nse_symbol,fyers_symbol,isin,name,fytoken,last_updated
SUNTV,NSE:SUNTV-EQ,INE424H01027,SUN TV NETWORK LIMITED,101000000013404,2026-08-27
SUPERHOUSE,NSE:SUPERHOUSE-EQ,INE712B01010,SUPERHOUSE LIMITED,101000000020616,2026-08-27
SUPRAJIT,NSE:SUPRAJIT-EQ,INE399C01030,SUPRAJIT ENGINEERING LTD,101000000011689,2026-08-27
SUPREME,NSE:SUPREME-EQ,INE822E01011,SUPREME HOLDIN N HOSP I L,101000000029439,2026-08-27
SUPREMEIND,NSE:SUPREMEIND-EQ,INE195A01028,SUPREME INDUSTRIES LTD,10100000003363,2026-08-27
SUPREMEINF,NSE:SUPREMEINF-EQ,INE550H01011,SUPREME INFRA. LTD.,101000000015002,2026-08-27
SUPRIYA,NSE:SUPRIYA-EQ,INE07RO01027,SUPRIYA LIFESCIENCE LTD,10100000007390,2026-08-27
SURAJEST,NSE:SURAJEST-EQ,INE843S01025,SURAJ ESTATE DEVELOPERS L,101000000020822,2026-08-27
SURAJLTD,NSE:SURAJLTD-EQ,INE713C01016,SURAJ LIMITED,101000000024966,2026-08-27
SURAKSHA,NSE:SURAKSHA-EQ,INE877V01027,SURAKSHA DIAGNOSTIC LTD,101000000027334,2026-08-27
SURANASOL,NSE:SURANASOL-EQ,INE272L01022,SURANA SOLAR LIMITED,101000000021077,2026-08-27
SURANAT&P,NSE:SURANAT&P-EQ,INE130B01031,SURANA TELECOM AND POW LT,101000000010700,2026-08-27
SURYALA,NSE:SURYALA-EQ,INE132C01027,SURYALATA SPINNING MILL L,1010000000762924,2026-08-27
SURYALAXMI,NSE:SURYALAXMI-EQ,INE713B01026,SURYALAKSHMI COT MIL LTD,101000000011852,2026-08-27
SURYAROSNI,NSE:SURYAROSNI-EQ,INE335A01020,SURYA ROSHNI LTD,10100000003375,2026-08-27
SURYODAY,NSE:SURYODAY-EQ,INE428Q01011,SURYODAY SMALL FIN BK LTD,10100000002970,2026-08-27
SUVEN,NSE:SUVEN-EQ,INE495B01038,SUVEN LIFE SCIENCES LTD,101000000011233,2026-08-27
SUVIDHAA,NSE:SUVIDHAA-EQ,INE018401013,SUVIDHAA INFOSERVE LTD,10100000002998,2026-08-27
SUYOG,NSE:SUYOG-EQ,INE442P01014,SUYOG TELEMATICS LIMITED,101000000024851,2026-08-27
SUZLON,NSE:SUZLON-EQ,INE040H01021,SUZLON ENERGY LIMITED,101000000012018,2026-08-27
SVGLOBAL,NSE:SVGLOBAL-EQ,INE159L01013,S V GLOBAL MILL LTD.,1010000000764940,2026-08-27
SVPGLOB,NSE:SVPGLOB-EQ,INE308E01029,SVP GLOBAL TEXTILES LTD,10100000005020,2026-08-27
SWANCORP,NSE:SWANCORP-EQ,INE665A01038,SWAN CORP LIMITED,101000000027095,2026-08-27
SWARAJENG,NSE:SWARAJENG-EQ,INE277A01016,SWARAJ ENGINES LTD,10100000003384,2026-08-27
SWARNSAR,NSE:SWARNSAR-EQ,INE967A01012,SWARNSARITA JEWELS IND L,1010000000765185,2026-08-27
SWELECTES,NSE:SWELECTES-EQ,INE409B01013,SWELECT ENERGY SYS LTD,101000000011909,2026-08-27
SWIGGY,NSE:SWIGGY-EQ,INE00H001014,SWIGGY LIMITED,101000000027066,2026-08-27
SWISSMLTRY,NSE:SWISSMLTRY-EQ,INE010C01025,SWISS MILITARY CON GOOD L,1010000000765190,2026-08-27
SWSOLAR,NSE:SWSOLAR-EQ,INE00M201021,STRLNG & WIL REN ENE LTD,101000000012489,2026-08-27
SYMPHONY,NSE:SYMPHONY-EQ,INE225D01027,SYMPHONY LIMITED,101000000024190,2026-08-27
SYNCOMF,NSE:SYNCOMF-EQ,INE312C01025,SYNCOM FORMU (I) LTD,101000000011992,2026-08-27
SYNGENE,NSE:SYNGENE-EQ,INE398R01022,SYNGENE INTERNATIONAL LTD,101000000010243,2026-08-27
SYRMA,NSE:SYRMA-EQ,INE0DYJ01015,SYRMA SGS TECHNOLOGY LTD,101000000010793,2026-08-27
TAALTECH,NSE:TAALTECH-EQ,INE524T01011,TAAL TECH LTD.,1010000000762929,2026-08-27
TAINWALCHM,NSE:TAINWALCHM-EQ,INE123C01018,TAINWALA CHEMICAL AND PLA,10100000003396,2026-08-27
TAJGVK,NSE:TAJGVK-EQ,INE586B01026,TAJ GVK HOTELS & RESORTS,10100000009354,2026-08-27
TAKE,NSE:TAKE-EQ,INE142I01023,TAKE LIMITED,101000000014917,2026-08-27
TALBROAUTO,NSE:TALBROAUTO-EQ,INE187D01029,TALBROS AUTO. COMP. LTD,101000000013648,2026-08-27
TANAA,NSE:TANAA-EQ,INE692C01020,TANEJA AEROSPACE & AVIA L,1010000000764945,2026-08-27
TANLA,NSE:TANLA-EQ,INE483C01032,TANLA PLATFORMS LIMITED,101000000013976,2026-08-27
TARACHAND,NSE:TARACHAND-EQ,INE555Z01020,TARA CHAND INFRA SOLN LTD,101000000023512,2026-08-27
TARAPUR,NSE:TARAPUR-EQ,INE747K01017,TARAPUR TRANSFORMERS LTD,101000000018827,2026-08-27
TARC,NSE:TARC-EQ,INE0EK901012,TARC LIMITED,10100000001581,2026-08-27
TARIL,NSE:TARIL-EQ,INE763I01026,TRANS & RECTI. LTD,101000000015174,2026-08-27
TARMAT,NSE:TARMAT-EQ,INE924H01018,TARMAT LIMITED,101000000014771,2026-08-27
TARSONS,NSE:TARSONS-EQ,INE144Z01023,TARSONS PRODUCTS LIMITED,10100000006943,2026-08-27
TASTYBITE,NSE:TASTYBITE-EQ,INE488B01017,TASTY BITE EATABLES LTD,101000000020092,2026-08-27
TATACAP,NSE:TATACAP-EQ,INE976I01016,TATA CAPITAL LIMITED,1010000000759265,2026-08-27
TATACHEM,NSE:TATACHEM-EQ,INE092A01019,TATA CHEMICALS LTD,10100000003405,2026-08-27
TATACOMM,NSE:TATACOMM-EQ,INE151A01013,TATA COMMUNICATIONS LTD,10100000003721,2026-08-27
TATACONSUM,NSE:TATACONSUM-EQ,INE192A01025,TATA CONSUMER PRODUCT LTD,10100000003432,2026-08-27
TATAELXSI,NSE:TATAELXSI-EQ,INE670A01012,TATA ELXSI LIMITED,10100000003411,2026-08-27
TATAINVEST,NSE:TATAINVEST-EQ,INE672A01026,TATA INVESTMENT CORP LTD,10100000001621,2026-08-27
TATAPOWER,NSE:TATAPOWER-EQ,INE245A01021,TATA POWER CO LTD,10100000003426,2026-08-27
TATASTEEL,NSE:TATASTEEL-EQ,INE081A01020,TATA STEEL LIMITED,10100000003499,2026-08-27
TATATECH,NSE:TATATECH-EQ,INE142M01025,TATA TECHNOLOGIES LIMITED,101000000020293,2026-08-27
TATVA,NSE:TATVA-EQ,INE0GK401011,TATVA CHIN PHARM CHEM LTD,10100000005162,2026-08-27
TBOTEK,NSE:TBOTEK-EQ,INE673O01025,TBO TEK LIMITED,101000000023740,2026-08-27
TBZ,NSE:TBZ-EQ,INE760L01018,TRIB BHIMJI ZAVERI LTD,101000000027037,2026-08-27
TCC,NSE:TCC-EQ,INE887D01016,TCC CONCEPT LIMITED,1010000000761814,2026-08-27
TCI,NSE:TCI-EQ,INE688A01022,TRANSPORT CORPN OF INDIA,101000000010580,2026-08-27
TCIEXP,NSE:TCIEXP-EQ,INE586V01016,TCI EXPRESS LIMITED,101000000019223,2026-08-27
TCPLPACK,NSE:TCPLPACK-EQ,INE822C01015,TCPL PACKAGING LIMITED,1010000000184,2026-08-27
TCS,NSE:TCS-EQ,INE467B01029,TATA CONSULTANCY SERV LT,101000000011536,2026-08-27
TDPOWERSYS,NSE:TDPOWERSYS-EQ,INE419M01035,TD POWER SYSTEMS LTD.,101000000025178,2026-08-27
TEAMGTY,NSE:TEAMGTY-EQ,INE289C01025,TEAM INDIA GUARANTY LTD,101000000010717,2026-08-27
TEAMLEASE,NSE:TEAMLEASE-EQ,INE985S01024,TEAMLEASE SERVICES LTD.,101000000012716,2026-08-27
TECHM,NSE:TECHM-EQ,INE669C01036,TECH MAHINDRA LIMITED,101000000013538,2026-08-27
TECHNOCRAF,NSE:TECHNOCRAF-EQ,INE1D0W01018,TECHNOCRAFT VENTURES LTD,1010000000764532,2026-08-27
TECHNOE,NSE:TECHNOE-EQ,INE285K01026,TECHNO ELEC & ENG CO. LTD,10100000006445,2026-08-27
TECHNVISN,NSE:TECHNVISN-EQ,INE314H01012,TECHNVISION VENTURES LTD.,1010000000762939,2026-08-27
TECILCHEM,NSE:TECILCHEM-EQ,INE014B01011,TECIL CHEMICALS,10100000003453,2026-08-27
TEGA,NSE:TEGA-EQ,INE011K01018,TEGA INDUSTRIES LIMITED,10100000007105,2026-08-27
TEJASNET,NSE:TEJASNET-EQ,INE010J01012,TEJAS NETWORKS LIMITED,101000000021131,2026-08-27
TEMBO,NSE:TEMBO-EQ,INE869Y01028,TEMBO GLOBAL IND LTD,10100000003275,2026-08-27
TEMPSENS,NSE:TEMPSENS-EQ,INE1KZI01025,TEMPSENS INST (INDIA) LTD,1010000000765426,2026-08-27
TENNIND,NSE:TENNIND-EQ,INE19RI01016,TENNECO CLEAN AIR INDIA L,1010000000759880,2026-08-27
TERAI,NSE:TERAI-EQ,INE390D01011,TERAI TEA CO. LTD.,1010000000764950,2026-08-27
TERASOFT,NSE:TERASOFT-EQ,INE482B01010,TERA SOFTWARE LIMITED,101000000019292,2026-08-27
TEXINFRA,NSE:TEXINFRA-EQ,INE435C01024,TEXMACO INFRA & HOLDG LTD,101000000011549,2026-08-27
TEXMOPIPES,NSE:TEXMOPIPES-EQ,INE141K01013,TEXMO PIPE & PRODUCTS LTD,101000000018214,2026-08-27
TEXRAIL,NSE:TEXRAIL-EQ,INE621L01012,TEXMACO RAIL & ENG. LTD.,101000000021828,2026-08-27
TFCILTD,NSE:TFCILTD-EQ,INE305A01023,TOURISM FINANCE CORP. OF,10100000003466,2026-08-27
TFL,NSE:TFL-EQ,INE804H01012,TRANSWARRANTY FIN. LTD.,101000000014319,2026-08-27
TGBHOTELS,NSE:TGBHOTELS-EQ,INE797H01018,TGB BANQUETS&HOTELS LTD,101000000014607,2026-08-27
TGVSL,NSE:TGVSL-EQ,INE284B01028,T G V SRAAC LTD.,1010000000764955,2026-08-27
THAKDEV,NSE:THAKDEV-EQ,INE403F01017,THAKKERS DEVELOPERS LTD.,1010000000762949,2026-08-27
THANGAMAYL,NSE:THANGAMAYL-EQ,INE085J01014,THANGAMAYIL JEWELLERY LTD,101000000018118,2026-08-27
THEINVEST,NSE:THEINVEST-EQ,INE924D01017,THE INVEST TRUST OF IND L,101000000021427,2026-08-27
THEJO,NSE:THEJO-EQ,INE121N01019,THEJO ENGINEERING LIMITED,101000000019279,2026-08-27
THELEELA,NSE:THELEELA-EQ,INE0AQ201015,LEELA PALACES HOTEL LTD,1010000000757014,2026-08-27
THEMISMED,NSE:THEMISMED-EQ,INE083B01024,THEMIS MEDICARE LTD.,101000000014485,2026-08-27
THERMAX,NSE:THERMAX-EQ,INE152A01029,THERMAX LTD,10100000003475,2026-08-27
THOMASCOOK,NSE:THOMASCOOK-EQ,INE332A01027,THOMAS COOK (INDIA) LTD,10100000003481,2026-08-27
THOMASCOTT,NSE:THOMASCOTT-EQ,INE480M01011,THOMAS SCOTT (INDIA) LTD,101000000031017,2026-08-27
THYROCARE,NSE:THYROCARE-EQ,INE594H01019,THYROCARE TECH LTD,101000000017032,2026-08-27
TI,NSE:TI-EQ,INE133E01013,TILAKNAGAR INDUSTRIES LTD,101000000019196,2026-08-27
TIGERLOGS,NSE:TIGERLOGS-EQ,INE906O01029,TIGER LOGISTICS (INDIA) L,1010000000759176,2026-08-27
TIIL,NSE:TIIL-EQ,INE545H01011,TECHNOCRAFT IND LTD,101000000014223,2026-08-27
TIINDIA,NSE:TIINDIA-EQ,INE974X01010,TUBE INVEST OF INDIA LTD,1010000000312,2026-08-27
TIJARIA,NSE:TIJARIA-EQ,INE440L01017,TIJARIA POLYPIPES LTD,101000000025482,2026-08-27
TIMETECHNO,NSE:TIMETECHNO-EQ,INE508G01029,TIME TECHNOPLAST LTD.,101000000014707,2026-08-27
TIMEX,NSE:TIMEX-EQ,INE064A01026,TIMEX GROUP INDIA LTD.,1010000000762954,2026-08-27
TIMKEN,NSE:TIMKEN-EQ,INE325A01013,TIMKEN INDIA LTD.,101000000014198,2026-08-27
TINNARUBR,NSE:TINNARUBR-EQ,INE015C01016,TINNA RUBBER AND INFR LTD,1010000000756020,2026-08-27
TIPSFILMS,NSE:TIPSFILMS-EQ,INE0LQS01015,TIPS FILMS LIMITED,101000000011374,2026-08-27
TIPSMUSIC,NSE:TIPSMUSIC-EQ,INE716B01029,TIPS MUSIC LIMITED,10100000009117,2026-08-27
TIRUMALCHM,NSE:TIRUMALCHM-EQ,INE338A01024,THIRUMALAI CHEMICALS LTD,10100000003496,2026-08-27
TITAGARH,NSE:TITAGARH-EQ,INE615H01020,TITAGARH RAIL SYSTEMS LTD,101000000015414,2026-08-27
TITAN,NSE:TITAN-EQ,INE280A01028,TITAN COMPANY LIMITED,10100000003506,2026-08-27
TMB,NSE:TMB-EQ,INE668A01016,TAMILNAD MERCA BANK LTD,101000000010945,2026-08-27
TMCV,NSE:TMCV-EQ,INE1TAE01010,TATA MOTORS LIMITED,1010000000759782,2026-08-27
TMPV,NSE:TMPV-EQ,INE155A01022,TATA MOTORS PASS VEH LTD,10100000003456,2026-08-27
TNPETRO,NSE:TNPETRO-EQ,INE148A01019,TAMILNADU PETROPRODUCTS L,10100000003509,2026-08-27
TNPL,NSE:TNPL-EQ,INE107A01015,TAMILNADU NEWSPRT & PAPER,10100000003980,2026-08-27
TNTELE,NSE:TNTELE-EQ,INE141D01018,TAMILNADU TELECOMMUNICATI,10100000003512,2026-08-27
TOKYOPLAST,NSE:TOKYOPLAST-EQ,INE932C01012,TOKYO PLAST INTL LTD,10100000003837,2026-08-27
TOLINS,NSE:TOLINS-EQ,INE0RWQ01014,TOLINS TYRES LIMITED,101000000025262,2026-08-27
TORNTPHARM,NSE:TORNTPHARM-EQ,INE685A01028,TORRENT PHARMACEUTICALS L,10100000003518,2026-08-27
TORNTPOWER,NSE:TORNTPOWER-EQ,INE813H01021,TORRENT POWER LTD,101000000013786,2026-08-27
TOTAL,NSE:TOTAL-EQ,INE336X01012,TOTAL TRANSPORT SYS LTD,101000000022423,2026-08-27
TOUCHWOOD,NSE:TOUCHWOOD-EQ,INE486Y01013,TOUCHWOOD ENTERTAIN LTD.,101000000016908,2026-08-27
TOYAMSL,NSE:TOYAMSL-EQ,INE457P01020,TOYAM SPORTS LTD.,1010000000765195,2026-08-27
TPLPLASTEH,NSE:TPLPLASTEH-EQ,INE413G01022,TPL PLASTECH LIMITED,10100000009219,2026-08-27
TRACXN,NSE:TRACXN-EQ,INE0HMF01019,TRACXN TECHNOLOGIES LTD,101000000011582,2026-08-27
TRANSCOR,NSE:TRANSCOR-EQ,INE330E01023,TRANSCORP INTERNATIONAL L,1010000000765200,2026-08-27
TRANSRAILL,NSE:TRANSRAILL-EQ,INE454P01035,TRANSRAIL LIGHTING LTD,101000000028714,2026-08-27
TRAVELFOOD,NSE:TRAVELFOOD-EQ,INE103V01028,TRAVEL FOOD SERVICES LTD,1010000000757545,2026-08-27
TREEHOUSE,NSE:TREEHOUSE-EQ,INE040M01013,TREE HOUSE EDU LTD,101000000025082,2026-08-27
TREJHARA,NSE:TREJHARA-EQ,INE00CA01015,TREJHARA SOLUTIONS LTD,10100000007518,2026-08-27
TREL,NSE:TREL-EQ,INE0O3901029,TRANSINDIA REAL ESTATE L,101000000017795,2026-08-27
TRENT,NSE:TRENT-EQ,INE849A01020,TRENT LTD,10100000001964,2026-08-27
TRF,NSE:TRF-EQ,INE391D01019,TRF LIMITED,101000000017987,2026-08-27
TRIDENT,NSE:TRIDENT-EQ,INE064C01022,TRIDENT LIMITED,10100000009685,2026-08-27
TRIGYN,NSE:TRIGYN-EQ,INE948A01012,TRIGYN TECHNOLOGIES LTD,10100000005428,2026-08-27
TRITONV,NSE:TRITONV-EQ,INE440G01017,TRITON VALVES LTD.,1010000000764960,2026-08-27
TRITURBINE,NSE:TRITURBINE-EQ,INE152M01016,TRIVENI TURBINE LIMITED,101000000025584,2026-08-27
TRIVENI,NSE:TRIVENI-EQ,INE256C01024,TRIVENI ENGG. & INDS. LTD,101000000013081,2026-08-27
TRU,NSE:TRU-EQ,INE615R01029,TRUCAP FINANCE LIMITED,10100000009378,2026-08-27
TRUALT,NSE:TRUALT-EQ,INE0MWH01014,TRUALT BIOENERGY LIMITED,1010000000759210,2026-08-27
TSFINV,NSE:TSFINV-EQ,INE202Z01029,TSF INVESTMENTS LIMITED,10100000002183,2026-08-27
TTKHLTCARE,NSE:TTKHLTCARE-EQ,INE910C01018,TTK HEALTHCARE LIMITED,101000000011369,2026-08-27
TTKPRESTIG,NSE:TTKPRESTIG-EQ,INE690A01028,TTK PRESTIGE LTD,10100000003546,2026-08-27
TTL,NSE:TTL-EQ,INE592B01024,T T LIMITED,101000000014314,2026-08-27
TTML,NSE:TTML-EQ,INE517B01013,TATA TELESERV(MAHARASTRA),10100000008954,2026-08-27
TURTLEMINT,NSE:TURTLEMINT-EQ,INE0OC301013,TURTLEMINT FINTECH SOLS L,1010000000756090,2026-08-27
TUTIALKA,NSE:TUTIALKA-EQ,INE400A01014,TUTICORIN ALKAL CH & FE L,1010000000765205,2026-08-27
TVSELECT,NSE:TVSELECT-EQ,INE236G01019,TVS ELECTRONICS LTD,101000000011265,2026-08-27
TVSHLTD,NSE:TVSHLTD-EQ,INE105A01035,TVS HOLDINGS LIMITED,101000000029008,2026-08-27
TVSMOTOR,NSE:TVSMOTOR-EQ,INE494B01023,TVS MOTOR COMPANY  LTD,10100000008479,2026-08-27
TVSSCS,NSE:TVSSCS-EQ,INE395N01027,TVS SUPPLY CHAIN SOL L,101000000018151,2026-08-27
TVSSRICHAK,NSE:TVSSRICHAK-EQ,INE421C01016,TVS SRICHAKRA LIMITED,101000000014245,2026-08-27
TVTODAY,NSE:TVTODAY-EQ,INE038F01029,TV TODAY NETWORK LTD,101000000011275,2026-08-27
UBL,NSE:UBL-EQ,INE686F01025,UNITED BREWERIES LTD,101000000016713,2026-08-27
UCOBANK,NSE:UCOBANK-EQ,INE691A01018,UCO BANK,101000000011223,2026-08-27
UDAYJEW,NSE:UDAYJEW-EQ,INE551B01012,UDAY JEWELLERY INDS. LTD.,1010000000764965,2026-08-27
UDS,NSE:UDS-EQ,INE851I01011,UPDATER SERVICES LIMITED,101000000019113,2026-08-27
UEL,NSE:UEL-EQ,INE899L01030,UJAAS ENERGY LIMITED,101000000023507,2026-08-27
UFLEX,NSE:UFLEX-EQ,INE516A01017,UFLEX LIMITED,10100000001053,2026-08-27
UFO,NSE:UFO-EQ,INE527H01019,UFO MOVIEZ INDIA LTD.,10100000009039,2026-08-27
UGARSUGAR,NSE:UGARSUGAR-EQ,INE071E01023,THE UGAR SUGAR WORKS LTD,101000000019578,2026-08-27
UGROCAP,NSE:UGROCAP-EQ,INE583D01011,UGRO CAPITAL LIMITED,10100000005313,2026-08-27
UJJIVANSFB,NSE:UJJIVANSFB-EQ,INE551W01018,UJJIVAN SMALL FINANC BANK,101000000015228,2026-08-27
ULTRACEMCO,NSE:ULTRACEMCO-EQ,INE481G01011,ULTRATECH CEMENT LIMITED,101000000011532,2026-08-27
ULTRAMAR,NSE:ULTRAMAR-EQ,INE405A01021,ULTRAMARINE & PIGMENTS L,1010000000762961,2026-08-27
UMESLTD,NSE:UMESLTD-EQ,INE240C01028,USHA MARTIN EDU & SOL LTD,101000000019142,2026-08-27
UMIYA-MRO,NSE:UMIYA-MRO-EQ,INE398B01018,UMIYA BUILDCON LIMITED,10100000008998,2026-08-27
UNICHEMLAB,NSE:UNICHEMLAB-EQ,INE351A01035,UNICHEM LABORATORIES LTD,10100000003579,2026-08-27
UNIECOM,NSE:UNIECOM-EQ,INE00U401027,UNICOMMERCE ESOLUTIONS L,101000000024809,2026-08-27
UNIENTER,NSE:UNIENTER-EQ,INE037A01022,UNIPHOS ENTERPRISES LTD,101000000011293,2026-08-27
UNIINFO,NSE:UNIINFO-EQ,INE481Z01011,UNIINFO TELECOM SERVI LTD,10100000007791,2026-08-27
UNIMECH,NSE:UNIMECH-EQ,INE0U3I01011,UNIMECH AEROSPACE N MFG L,101000000028960,2026-08-27
UNIONBANK,NSE:UNIONBANK-EQ,INE692A01016,UNION BANK OF INDIA,101000000010753,2026-08-27
UNIPARTS,NSE:UNIPARTS-EQ,INE244O01017,UNIPARTS INDIA LIMITED,101000000013057,2026-08-27
UNITDSPR,NSE:UNITDSPR-EQ,INE854D01024,UNITED SPIRITS LIMITED,101000000010447,2026-08-27
UNITECH,NSE:UNITECH-EQ,INE694A01020,UNITECH LTD,10100000003594,2026-08-27
UNITEDPOLY,NSE:UNITEDPOLY-EQ,INE368U01029,UNITED POLYFAB GUJ. LTD.,10100000007560,2026-08-27
UNITEDTEA,NSE:UNITEDTEA-EQ,INE458F01011,UNITED NILGIRI TEA LTD,101000000017999,2026-08-27
UNIVCABLES,NSE:UNIVCABLES-EQ,INE279A01012,UNIVERSAL CABLES LTD,10100000003607,2026-08-27
UNOMINDA,NSE:UNOMINDA-EQ,INE405E01023,UNO MINDA LIMITED,101000000014154,2026-08-27
UPHOT,NSE:UPHOT-EQ,INE726E01014,U P HOTELS LTD.,1010000000764970,2026-08-27
UPL,NSE:UPL-EQ,INE628A01036,UPL LIMITED,101000000011287,2026-08-27
URBANCO,NSE:URBANCO-EQ,INE0CAZ01013,URBAN COMPANY LIMITED,1010000000759084,2026-08-27
URJA,NSE:URJA-EQ,INE550C01020,URJA GLOBAL LIMITED,101000000020203,2026-08-27
USHAMART,NSE:USHAMART-EQ,INE228A01035,USHA MARTIN LTD.,10100000008840,2026-08-27
USK,NSE:USK-EQ,INE0N0Y01013,UDAYSHIVAKUMAR INFRA LTD,101000000014871,2026-08-27
UTIAMC,NSE:UTIAMC-EQ,INE094J01016,UTI ASSET MNGMT CO LTD,1010000000527,2026-08-27
UTKARSHBNK,NSE:UTKARSHBNK-EQ,INE735W01017,UTKARSH SMALL FIN BANK L,101000000017358,2026-08-27
UTLSOLAR,NSE:UTLSOLAR-EQ,INE12UR01024,FUJIYAMA POWER SYSTEMS L,1010000000759876,2026-08-27
UTTAMSUGAR,NSE:UTTAMSUGAR-EQ,INE786F01031,UTTAM SUGAR MILLS LTD.,101000000013376,2026-08-27
V2RETAIL,NSE:V2RETAIL-EQ,INE945H01021,V2 RETAIL LIMITED,101000000014766,2026-08-27
VADILALIND,NSE:VADILALIND-EQ,INE694D01016,VADILAL INDUSTRIES LTD,101000000024196,2026-08-27
VADILENT,NSE:VADILENT-EQ,INE693D01018,VADILAL ENTERPRISES LTD.,1010000000764975,2026-08-27
VAIBHAVGBL,NSE:VAIBHAVGBL-EQ,INE884A01027,VAIBHAV GLOBAL LIMITED,101000000011364,2026-08-27
VAISHALI,NSE:VAISHALI-EQ,INE972X01022,VAISHALI PHARMA LIMITED,101000000016589,2026-08-27
VAKRANGEE,NSE:VAKRANGEE-EQ,INE051B01021,VAKRANGEE LIMITED,101000000013342,2026-08-27
VAML,NSE:VAML-EQ,INE1CDF01017,VEDANTA ALUMINIUM METAL L,1010000000750174,2026-08-27
VARDMNPOLY,NSE:VARDMNPOLY-EQ,INE835A01029,VARDHMAN POLYTEX LTD.,10100000003646,2026-08-27
VARROC,NSE:VARROC-EQ,INE665L01035,VARROC ENGINEERING LTD.,10100000003857,2026-08-27
VASCONEQ,NSE:VASCONEQ-EQ,INE893I01013,VASCON ENGINEERS LTD,101000000018110,2026-08-27
VASUPRADA,NSE:VASUPRADA-EQ,INE574G01013,SHRI VASUPRADA PLANTATI L,1010000000765210,2026-08-27
VASWANI,NSE:VASWANI-EQ,INE590L01019,VASWANI IND LTD,101000000025340,2026-08-27
VBL,NSE:VBL-EQ,INE200M01039,VARUN BEVERAGES LIMITED,101000000018921,2026-08-27
VEDAVAAG,NSE:VEDAVAAG-EQ,INE359B01010,VEDAVAAG SYSTEMS LTD.,1010000000764980,2026-08-27
VEDL,NSE:VEDL-EQ,INE205A01025,VEDANTA LIMITED,10100000003063,2026-08-27
VEDPOWER,NSE:VEDPOWER-EQ,INE694L01019,VEDANTA POWER LIMITED,1010000000750518,2026-08-27
VEEDOL,NSE:VEEDOL-EQ,INE484C01030,VEEDOL CORPORATION LTD,101000000014019,2026-08-27
VENKEYS,NSE:VENKEYS-EQ,INE398A01010,VENKY S (INDIA) LIMITED,10100000003757,2026-08-27
VENTIVE,NSE:VENTIVE-EQ,INE781S01027,VENTIVE HOSPITALITY LTD,101000000028847,2026-08-27
VENUSPIPES,NSE:VENUSPIPES-EQ,INE0JA001018,VENUS PIPES & TUBES LTD,10100000009592,2026-08-27
VERANDA,NSE:VERANDA-EQ,INE0IQ001011,VERANDA LEARNING SOL LTD,10100000008890,2026-08-27
VESUVIUS,NSE:VESUVIUS-EQ,INE386A01023,VESUVIUS INDIA LTD,10100000003676,2026-08-27
VGCL,NSE:VGCL-EQ,INE761Q01015,VIBRANT GLOBAL CAPITAL L,1010000000765252,2026-08-27
VGL,NSE:VGL-EQ,INE273D01027,VARVEE GLOBAL LIMITED,101000000013771,2026-08-27
VGUARD,NSE:VGUARD-EQ,INE951I01027,V-GUARD IND LTD.,101000000015362,2026-08-27
VHL,NSE:VHL-EQ,INE701A01023,VARDHMAN HOLDINGS LIMITED,101000000011892,2026-08-27
VIDHIING,NSE:VIDHIING-EQ,INE632C01026,VIDHI SPCLTY F INGRDNTS L,101000000013536,2026-08-27
VIDYAWIRES,NSE:VIDYAWIRES-EQ,INE14UN01029,VIDYA WIRES LIMITED,1010000000760224,2026-08-27
VIJAYA,NSE:VIJAYA-EQ,INE043W01024,VIJAYA DIAGNOSTIC CEN LTD,10100000005585,2026-08-27
VIJSOLX,NSE:VIJSOLX-EQ,INE362D01010,VIJAY SOLVEX LTD.,1010000000764985,2026-08-27
VIKASECO,NSE:VIKASECO-EQ,INE806A01020,VIKAS ECOTECH LIMITED,101000000025756,2026-08-27
VIKASLIFE,NSE:VIKASLIFE-EQ,INE161L01027,VIKAS LIFECARE LIMITED,10100000009931,2026-08-27
VIKRAMSOLR,NSE:VIKRAMSOLR-EQ,INE078V01014,VIKRAM SOLAR LIMITED,1010000000759453,2026-08-27
VIKRAN,NSE:VIKRAN-EQ,INE01R501028,VIKRAN ENGINEERING LTD,1010000000758973,2026-08-27
VIMTALABS,NSE:VIMTALABS-EQ,INE579C01029,VIMTA LABS LIMITED,101000000013101,2026-08-27
VINATIORGA,NSE:VINATIORGA-EQ,INE410B01037,VINATI ORGANICS LTD,101000000017364,2026-08-27
VINCOFE,NSE:VINCOFE-EQ,INE498Q01014,VINTAGE COFFEE N BVRGS L,101000000025835,2026-08-27
VINDHYATEL,NSE:VINDHYATEL-EQ,INE707A01012,VINDHYA TELELINKS LTD,10100000003694,2026-08-27
VINEETLAB,NSE:VINEETLAB-EQ,INE505Y01010,VINEET LABORATORIES LTD,10100000003807,2026-08-27
VINNY,NSE:VINNY-EQ,INE01KI01027,VINNY OVERSEAS LIMITED,101000000012490,2026-08-27
VINYLINDIA,NSE:VINYLINDIA-EQ,INE250B01029,VINYL CHEMICALS (I) LTD.,101000000016821,2026-08-27
VIPCLOTHNG,NSE:VIPCLOTHNG-EQ,INE450G01024,VIP CLOTHING LIMITED,101000000014843,2026-08-27
VIPIND,NSE:VIPIND-EQ,INE054A01027,VIP INDUSTRIES LTD,10100000003703,2026-08-27
VIRAT,NSE:VIRAT-EQ,INE467D01017,VIRAT INDUSTRIES LTD.,1010000000764990,2026-08-27
